 
 펀딩번호 : null , 펀딩 내용 : [와디즈 ONLY] 얼음패드 SS + 얼음베개패드 L
얼음패드 SS + 얼음베개패드 L * 6월 중순 - 말 배송 예정입니다! (- 38%), 펀딩 상품 금액 : 79,000원 펀딩, 배송료 : 3,000원, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 150, 펀딩 상품 남은 수량 : 현재 60개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [와디즈 ONLY] 얼음패드 Q + 얼음베개패드 L
얼음패드 Q + 얼음베개패드 L * 6월 중순 - 말 배송 예정입니다! (- 38%), 펀딩 상품 금액 : 99,000원 펀딩, 배송료 : 2021년 06월 말 (21~말일) 예정, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 150, 펀딩 상품 남은 수량 : 현재 82개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [와디즈 ONLY] 얼음베개패드 S (2개)
얼음베개패드 S (2개) * 6월 중순 - 말 배송 예정입니다! (- 48%), 펀딩 상품 금액 : 29,000원 펀딩, 배송료 : 3,000원, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 300, 펀딩 상품 남은 수량 : 현재 286개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [와디즈ONLY] 얼음베개패드 L (2개)
얼음베개패드 L (2개) * 6월 중순 - 말 배송 예정입니다! (- 40%), 펀딩 상품 금액 : 36,000원 펀딩, 배송료 : 2021년 06월 말 (21~말일) 예정, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 250, 펀딩 상품 남은 수량 : 현재 213개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [슈퍼얼리버드] 얼음패드 S
얼음패드 S (100*200cm) * 6월 중순 - 말 배송 예정입니다! (- 34%), 펀딩 상품 금액 : 59,000원 펀딩, 배송료 : 3,000원, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 150, 펀딩 상품 남은 수량 : 현재 124개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [슈퍼얼리버드] 얼음패드 SS
얼음패드 SS (110*200cm) * 6월 중순 - 말 배송 예정입니다! (- 30%), 펀딩 상품 금액 : 69,000원 펀딩, 배송료 : 2021년 06월 말 (21~말일) 예정, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 400, 펀딩 상품 남은 수량 : 현재 380개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [슈퍼얼리버드] 얼음패드 Q
얼음패드 Q (150*200cm) * 6월 중순 - 말 배송 예정입니다! (- 31%), 펀딩 상품 금액 : 89,000원 펀딩, 배송료 : 3,000원, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 150, 펀딩 상품 남은 수량 : 현재 124개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [슈퍼얼리버드] 얼음패드 K
얼음패드 K (160*200cm) * 6월 중순 - 말 배송 예정입니다! (- 34%), 펀딩 상품 금액 : 99,000원 펀딩, 배송료 : 2021년 06월 말 (21~말일) 예정, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 40, 펀딩 상품 남은 수량 : 현재 27개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [슈퍼얼리버드] 얼음패드 LK
얼음패드 LK (180*200cm) * 6월 중순 - 말 배송 예정입니다! (- 31%), 펀딩 상품 금액 : 109,000원 펀딩, 배송료 : 3,000원, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 120, 펀딩 상품 남은 수량 : 현재 104개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [얼리버드] 얼음패드 S
얼음패드 S (100*200cm) *6월 중순 - 말 배송 예정입니다! (- 30%), 펀딩 상품 금액 : 62,000원 펀딩, 배송료 : 2021년 06월 말 (21~말일) 예정, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 40, 펀딩 상품 남은 수량 : 현재 39개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [얼리버드] 얼음패드 SS
얼음패드 SS (110*200cm) *6월 중순 - 말 배송 예정입니다! (- 27%), 펀딩 상품 금액 : 72,000원 펀딩, 배송료 : 3,000원, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 80, 펀딩 상품 남은 수량 : 현재 80개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [얼리버드] 얼음패드 Q
얼음패드 Q (150*200cm) * 6월 중순 - 말 배송 예정입니다! (- 29%), 펀딩 상품 금액 : 92,000원 펀딩, 배송료 : 2021년 06월 말 (21~말일) 예정, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 50, 펀딩 상품 남은 수량 : 현재 49개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [얼리버드] 얼음패드 K
얼음패드 K (160*200cm) * 6월 중순 - 말 배송 예정입니다! (- 32%), 펀딩 상품 금액 : 102,000원 펀딩, 배송료 : 3,000원, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 10, 펀딩 상품 남은 수량 : 현재 10개 남음! 
 
 펀딩번호 : null , 펀딩 내용 : [얼리버드] 얼음패드 LK
얼음패드 LK (180*200cm) * 6월 중순 - 말 배송 예정입니다! (- 30%), 펀딩 상품 금액 : 112,000원 펀딩, 배송료 : 2021년 06월 말 (21~말일) 예정, 펀딩 상품 발송일 : 리워드 발송 시작일
2021년 06월 말 (21~말일) 예정, 펀딩 상품 총 수량 : 30, 펀딩 상품 남은 수량 : 현재 30개 남음! 
